dep,sexe,jour,hosp,rea,HospConv,SSR_USLD,autres,rad,dc
89,0,2021-06-16,101,10,24.0,67.0,0.0,2241,577
89,1,2021-06-16,42,6,10.0,26.0,0.0,1104,324
89,2,2021-06-16,56,4,13.0,39.0,0.0,1115,248
90,0,2021-06-16,23,3,15.0,5.0,0.0,2175,599
90,1,2021-06-16,9,3,4.0,2.0,0.0,1076,352
90,2,2021-06-16,14,0,11.0,3.0,0.0,1099,247
91,0,2021-06-16,312,72,60.0,168.0,12.0,9569,1871
91,1,2021-06-16,151,43,25.0,73.0,10.0,4711,1016
91,2,2021-06-16,158,29,35.0,92.0,2.0,4560,814
92,0,2021-06-16,491,81,135.0,255.0,20.0,14651,2714
92,1,2021-06-16,237,54,77.0,101.0,5.0,7695,1594
92,2,2021-06-16,246,26,57.0,152.0,11.0,6851,1107
93,0,2021-06-16,474,63,167.0,221.0,23.0,13429,2464
93,1,2021-06-16,236,36,79.0,110.0,11.0,7131,1463
93,2,2021-06-16,231,26,83.0,110.0,12.0,6148,976
94,0,2021-06-16,231,41,111.0,71.0,8.0,13868,2974
94,1,2021-06-16,109,25,51.0,29.0,4.0,7031,1689
94,2,2021-06-16,117,16,56.0,41.0,4.0,6721,1260
95,0,2021-06-16,298,31,91.0,168.0,8.0,9274,2022
95,1,2021-06-16,144,20,56.0,63.0,5.0,4886,1207
95,2,2021-06-16,151,11,34.0,103.0,3.0,4310,804
971,0,2021-06-16,105,20,46.0,39.0,0.0,1458,301
971,1,2021-06-16,63,13,30.0,20.0,0.0,790,171
971,2,2021-06-16,39,7,15.0,17.0,0.0,659,128
972,0,2021-06-16,25,6,13.0,6.0,0.0,808,98
972,1,2021-06-16,11,0,7.0,4.0,0.0,414,54
972,2,2021-06-16,14,6,6.0,2.0,0.0,390,44
973,0,2021-06-16,122,36,82.0,3.0,1.0,2836,130
973,1,2021-06-16,59,16,39.0,3.0,1.0,1155,84
973,2,2021-06-16,63,20,43.0,0.0,0.0,1673,46
974,0,2021-06-16,155,30,89.0,36.0,0.0,1898,227
974,1,2021-06-16,85,21,47.0,17.0,0.0,976,129
974,2,2021-06-16,68,9,42.0,17.0,0.0,916,98
976,0,2021-06-16,4,2,2.0,0.0,0.0,1269,130
976,1,2021-06-16,2,2,0.0,0.0,0.0,575,76
976,2,2021-06-16,2,0,2.0,0.0,0.0,673,53
978,0,2021-06-16,0,0,0.0,0.0,0.0,0,0
978,1,2021-06-16,0,0,0.0,0.0,0.0,0,0
01,0,2021-06-17,91,6,41.0,44.0,0.0,2854,620
01,1,2021-06-17,48,3,24.0,21.0,0.0,1418,364
01,2,2021-06-17,43,3,17.0,23.0,0.0,1412,253
02,0,2021-06-17,94,19,36.0,37.0,2.0,4261,1109
02,1,2021-06-17,49,13,14.0,22.0,0.0,2056,611
02,2,2021-06-17,44,6,22.0,15.0,1.0,2184,490
03,0,2021-06-17,19,2,15.0,2.0,0.0,2124,586
03,1,2021-06-17,8,1,7.0,0.0,0.0,985,334
03,2,2021-06-17,11,1,8.0,2.0,0.0,1117,242
04,0,2021-06-17,84,3,23.0,58.0,0.0,1129,251
04,1,2021-06-17,37,2,11.0,24.0,0.0,544,151
04,2,2021-06-17,47,1,12.0,34.0,0.0,554,93
05,0,2021-06-17,10,3,3.0,3.0,1.0,1254,253
05,1,2021-06-17,2,2,0.0,0.0,0.0,627,155
05,2,2021-06-17,8,1,3.0,3.0,1.0,618,96
06,0,2021-06-17,170,18,53.0,96.0,3.0,6534,1528
06,1,2021-06-17,76,12,24.0,39.0,1.0,3275,886
06,2,2021-06-17,94,6,29.0,57.0,2.0,3170,626
07,0,2021-06-17,36,1,28.0,7.0,0.0,2034,498
07,1,2021-06-17,29,1,23.0,5.0,0.0,930,294
07,2,2021-06-17,7,0,5.0,2.0,0.0,1068,201
08,0,2021-06-17,14,3,3.0,6.0,2.0,1183,374
08,1,2021-06-17,10,2,3.0,4.0,1.0,603,219
08,2,2021-06-17,4,1,0.0,2.0,1.0,569,154
09,0,2021-06-17,22,5,11.0,6.0,0.0,415,80
09,1,2021-06-17,11,4,4.0,3.0,0.0,195,48
09,2,2021-06-17,11,1,7.0,3.0,0.0,217,32
10,0,2021-06-17,34,8,13.0,13.0,0.0,1947,437
10,1,2021-06-17,23,5,9.0,9.0,0.0,1006,264
10,2,2021-06-17,11,3,4.0,4.0,0.0,930,170
11,0,2021-06-17,48,4,25.0,18.0,1.0,1209,367
11,1,2021-06-17,20,4,9.0,7.0,0.0,613,210
11,2,2021-06-17,26,0,16.0,9.0,1.0,585,146
12,0,2021-06-17,49,3,13.0,33.0,0.0,1014,231
12,1,2021-06-17,22,1,5.0,16.0,0.0,517,131
12,2,2021-06-17,27,2,8.0,17.0,0.0,481,98
13,0,2021-06-17,545,107,111.0,318.0,9.0,21192,3605
13,1,2021-06-17,294,74,51.0,165.0,4.0,10895,2120
13,2,2021-06-17,245,33,59.0,149.0,4.0,10165,1459
14,0,2021-06-17,93,12,51.0,29.0,1.0,2622,599
14,1,2021-06-17,50,10,22.0,18.0,0.0,1263,334
14,2,2021-06-17,42,2,29.0,11.0,0.0,1344,261
15,0,2021-06-17,15,2,11.0,2.0,0.0,576,134
15,1,2021-06-17,9,2,6.0,1.0,0.0,279,76
15,2,2021-06-17,5,0,4.0,1.0,0.0,294,55
16,0,2021-06-17,19,2,4.0,13.0,0.0,648,159
16,1,2021-06-17,10,1,3.0,6.0,0.0,341,97
16,2,2021-06-17,9,1,1.0,7.0,0.0,299,62
17,0,2021-06-17,42,5,17.0,20.0,0.0,1166,326
17,1,2021-06-17,26,4,11.0,11.0,0.0,617,204
17,2,2021-06-17,16,1,6.0,9.0,0.0,546,122
18,0,2021-06-17,26,0,12.0,14.0,0.0,1561,511
18,1,2021-06-17,15,0,6.0,9.0,0.0,720,273
18,2,2021-06-17,11,0,6.0,5.0,0.0,837,237
19,0,2021-06-17,4,1,3.0,0.0,0.0,918,218
19,1,2021-06-17,2,1,1.0,0.0,0.0,448,125
19,2,2021-06-17,2,0,2.0,0.0,0.0,463,92
21,0,2021-06-17,124,12,65.0,47.0,0.0,3750,935
21,1,2021-06-17,60,6,30.0,24.0,0.0,1897,544
21,2,2021-06-17,64,6,35.0,23.0,0.0,1826,384
22,0,2021-06-17,27,5,9.0,9.0,4.0,1245,246
22,1,2021-06-17,13,3,3.0,5.0,2.0,587,140
22,2,2021-06-17,13,2,6.0,3.0,2.0,654,105
23,0,2021-06-17,25,9,10.0,6.0,0.0,583,97
23,1,2021-06-17,13,3,7.0,3.0,0.0,293,55
23,2,2021-06-17,12,6,3.0,3.0,0.0,288,41
24,0,2021-06-17,94,4,27.0,63.0,0.0,851,220
24,1,2021-06-17,48,2,14.0,32.0,0.0,407,124
24,2,2021-06-17,46,2,13.0,31.0,0.0,444,96
25,0,2021-06-17,46,16,17.0,13.0,0.0,2403,517
25,1,2021-06-17,20,7,8.0,5.0,0.0,1250,308
25,2,2021-06-17,26,9,9.0,8.0,0.0,1148,208
26,0,2021-06-17,63,13,26.0,24.0,0.0,2914,771
26,1,2021-06-17,37,11,12.0,14.0,0.0,1475,433
26,2,2021-06-17,25,2,13.0,10.0,0.0,1398,321
27,0,2021-06-17,113,8,23.0,82.0,0.0,1925,490
27,1,2021-06-17,43,3,10.0,30.0,0.0,948,275
27,2,2021-06-17,70,5,13.0,52.0,0.0,959,209
28,0,2021-06-17,50,16,20.0,14.0,0.0,2847,513
28,1,2021-06-17,30,11,11.0,8.0,0.0,1444,278
28,2,2021-06-17,20,5,9.0,6.0,0.0,1383,233
29,0,2021-06-17,64,6,31.0,25.0,2.0,1108,262
29,1,2021-06-17,39,5,19.0,13.0,2.0,566,169
29,2,2021-06-17,24,1,12.0,11.0,0.0,532,91
2A,0,2021-06-17,25,3,3.0,15.0,4.0,498,117
2A,1,2021-06-17,17,3,3.0,8.0,3.0,245,64
2A,2,2021-06-17,8,0,0.0,7.0,1.0,252,53
2B,0,2021-06-17,5,0,1.0,3.0,1.0,451,88
2B,1,2021-06-17,5,0,1.0,3.0,1.0,248,56
2B,2,2021-06-17,0,0,0.0,0.0,0.0,201,32
30,0,2021-06-17,95,13,26.0,56.0,0.0,2958,647
30,1,2021-06-17,42,10,10.0,22.0,0.0,1537,376
30,2,2021-06-17,53,3,16.0,34.0,0.0,1404,271
31,0,2021-06-17,136,25,48.0,58.0,5.0,5240,808
31,1,2021-06-17,71,19,24.0,27.0,1.0,2746,494
31,2,2021-06-17,62,6,23.0,29.0,4.0,2464,309
32,0,2021-06-17,6,0,5.0,1.0,0.0,458,101
32,1,2021-06-17,2,0,1.0,1.0,0.0,224,57
32,2,2021-06-17,4,0,4.0,0.0,0.0,233,44
33,0,2021-06-17,178,37,104.0,32.0,5.0,5384,1063
33,1,2021-06-17,89,24,48.0,14.0,3.0,2768,595
33,2,2021-06-17,88,13,55.0,18.0,2.0,2594,465
34,0,2021-06-17,115,20,50.0,44.0,1.0,4650,982
34,1,2021-06-17,54,12,25.0,17.0,0.0,2497,575
34,2,2021-06-17,61,8,25.0,27.0,1.0,2138,404
35,0,2021-06-17,189,20,90.0,78.0,1.0,3515,705
35,1,2021-06-17,92,12,47.0,33.0,0.0,1761,389
35,2,2021-06-17,97,8,43.0,45.0,1.0,1727,313
36,0,2021-06-17,28,5,7.0,16.0,0.0,1031,265
36,1,2021-06-17,17,4,5.0,8.0,0.0,516,140
36,2,2021-06-17,10,0,2.0,8.0,0.0,504,122
37,0,2021-06-17,74,13,21.0,40.0,0.0,2177,495
37,1,2021-06-17,45,11,13.0,21.0,0.0,1111,306
37,2,2021-06-17,29,2,8.0,19.0,0.0,1062,188
38,0,2021-06-17,218,18,61.0,133.0,6.0,7598,1763
38,1,2021-06-17,109,12,28.0,67.0,2.0,3700,1021
38,2,2021-06-17,108,6,32.0,66.0,4.0,3862,733
39,0,2021-06-17,16,1,8.0,4.0,3.0,1982,484
39,1,2021-06-17,10,1,5.0,2.0,2.0,900,251
39,2,2021-06-17,6,0,3.0,2.0,1.0,1065,230
40,0,2021-06-17,29,4,19.0,6.0,0.0,886,244
40,1,2021-06-17,14,3,11.0,0.0,0.0,453,127
40,2,2021-06-17,15,1,8.0,6.0,0.0,430,114
41,0,2021-06-17,54,3,13.0,37.0,1.0,1610,328
41,1,2021-06-17,32,2,10.0,19.0,1.0,814,198
41,2,2021-06-17,22,1,3.0,18.0,0.0,791,130
42,0,2021-06-17,181,22,110.0,49.0,0.0,5797,1359
42,1,2021-06-17,99,15,62.0,22.0,0.0,2889,790
42,2,2021-06-17,82,7,48.0,27.0,0.0,2866,559
43,0,2021-06-17,40,1,17.0,21.0,1.0,1279,253
43,1,2021-06-17,21,0,10.0,11.0,0.0,626,142
43,2,2021-06-17,19,1,7.0,10.0,1.0,633,109
44,0,2021-06-17,79,15,26.0,37.0,1.0,3926,838
44,1,2021-06-17,41,10,15.0,15.0,1.0,1970,470
44,2,2021-06-17,38,5,11.0,22.0,0.0,1956,368
45,0,2021-06-17,143,32,36.0,70.0,5.0,3070,646
45,1,2021-06-17,83,25,16.0,40.0,2.0,1550,393
45,2,2021-06-17,59,7,20.0,29.0,3.0,1506,250
46,0,2021-06-17,4,0,2.0,2.0,0.0,405,100
46,1,2021-06-17,3,0,2.0,1.0,0.0,198,61
46,2,2021-06-17,1,0,0.0,1.0,0.0,206,39
47,0,2021-06-17,22,4,16.0,2.0,0.0,850,183
47,1,2021-06-17,15,4,9.0,2.0,0.0,421,111
47,2,2021-06-17,6,0,6.0,0.0,0.0,407,68
48,0,2021-06-17,7,1,5.0,1.0,0.0,442,119
48,1,2021-06-17,2,1,1.0,0.0,0.0,238,70
48,2,2021-06-17,5,0,4.0,1.0,0.0,199,49
49,0,2021-06-17,74,14,35.0,25.0,0.0,3344,709
49,1,2021-06-17,49,12,20.0,17.0,0.0,1630,438
49,2,2021-06-17,25,2,15.0,8.0,0.0,1714,271
50,0,2021-06-17,99,6,36.0,57.0,0.0,1477,373
50,1,2021-06-17,56,6,18.0,32.0,0.0,743,208
50,2,2021-06-17,42,0,18.0,24.0,0.0,721,160
51,0,2021-06-17,156,20,80.0,56.0,0.0,3535,903
51,1,2021-06-17,72,12,38.0,22.0,0.0,1769,504
51,2,2021-06-17,77,7,38.0,32.0,0.0,1724,389
52,0,2021-06-17,27,3,10.0,14.0,0.0,1356,368
52,1,2021-06-17,11,1,6.0,4.0,0.0,651,187
52,2,2021-06-17,16,2,4.0,10.0,0.0,694,176
53,0,2021-06-17,20,2,9.0,8.0,1.0,1272,276
53,1,2021-06-17,11,1,6.0,4.0,0.0,620,153
53,2,2021-06-17,9,1,3.0,4.0,1.0,652,123
54,0,2021-06-17,145,22,81.0,40.0,2.0,4659,1211
54,1,2021-06-17,71,14,43.0,14.0,0.0,2308,695
54,2,2021-06-17,72,8,37.0,25.0,2.0,2322,509
55,0,2021-06-17,9,2,3.0,4.0,0.0,1399,382
55,1,2021-06-17,3,1,2.0,0.0,0.0,690,214
55,2,2021-06-17,6,1,1.0,4.0,0.0,706,168
56,0,2021-06-17,95,8,32.0,24.0,31.0,2044,430
56,1,2021-06-17,53,5,18.0,13.0,17.0,1035,249
56,2,2021-06-17,42,3,14.0,11.0,14.0,996,179
57,0,2021-06-17,125,21,60.0,37.0,7.0,7552,2406
57,1,2021-06-17,66,15,29.0,20.0,2.0,3798,1344
57,2,2021-06-17,59,6,31.0,17.0,5.0,3709,1043
58,0,2021-06-17,51,1,9.0,41.0,0.0,1064,333
58,1,2021-06-17,24,0,6.0,18.0,0.0,500,189
58,2,2021-06-17,27,1,3.0,23.0,0.0,548,141
59,0,2021-06-17,596,130,267.0,193.0,6.0,17016,3839
59,1,2021-06-17,282,72,129.0,78.0,3.0,8456,2104
59,2,2021-06-17,310,56,138.0,113.0,3.0,8407,1712
60,0,2021-06-17,264,31,82.0,150.0,1.0,5040,1377
60,1,2021-06-17,135,22,39.0,74.0,0.0,2495,761
60,2,2021-06-17,126,8,42.0,75.0,1.0,2507,604
61,0,2021-06-17,56,9,20.0,27.0,0.0,1683,353
61,1,2021-06-17,23,7,10.0,6.0,0.0,783,198
61,2,2021-06-17,33,2,10.0,21.0,0.0,882,151
62,0,2021-06-17,376,47,189.0,138.0,2.0,8173,1938
62,1,2021-06-17,183,36,90.0,55.0,2.0,3922,1022
62,2,2021-06-17,190,11,97.0,82.0,0.0,4157,896
63,0,2021-06-17,95,7,41.0,37.0,10.0,2735,744
63,1,2021-06-17,45,4,20.0,17.0,4.0,1289,406
63,2,2021-06-17,46,3,20.0,20.0,3.0,1423,334
64,0,2021-06-17,63,4,29.0,30.0,0.0,2019,479
64,1,2021-06-17,33,2,15.0,16.0,0.0,1021,262
64,2,2021-06-17,28,2,12.0,14.0,0.0,988,215
65,0,2021-06-17,12,3,7.0,2.0,0.0,972,207
65,1,2021-06-17,5,1,3.0,1.0,0.0,474,104
65,2,2021-06-17,7,2,4.0,1.0,0.0,493,103
66,0,2021-06-17,60,7,19.0,32.0,2.0,1381,328
66,1,2021-06-17,33,5,14.0,14.0,0.0,722,212
66,2,2021-06-17,27,2,5.0,18.0,2.0,658,115
67,0,2021-06-17,225,26,131.0,67.0,1.0,7192,1713
67,1,2021-06-17,105,15,61.0,28.0,1.0,3701,963
67,2,2021-06-17,119,11,69.0,39.0,0.0,3477,743
68,0,2021-06-17,89,20,42.0,27.0,0.0,6182,1515
68,1,2021-06-17,42,12,19.0,11.0,0.0,3184,864
68,2,2021-06-17,47,8,23.0,16.0,0.0,2988,648
69,0,2021-06-17,282,61,79.0,137.0,5.0,15267,3163
69,1,2021-06-17,155,41,43.0,69.0,2.0,7531,1845
69,2,2021-06-17,126,20,36.0,67.0,3.0,7574,1291
70,0,2021-06-17,25,3,5.0,6.0,11.0,1286,265
70,1,2021-06-17,10,3,1.0,2.0,4.0,640,151
70,2,2021-06-17,14,0,3.0,4.0,7.0,644,113
71,0,2021-06-17,82,10,34.0,32.0,6.0,4685,1103
71,1,2021-06-17,46,7,18.0,19.0,2.0,2145,589
71,2,2021-06-17,34,3,15.0,12.0,4.0,2501,506
72,0,2021-06-17,74,7,32.0,34.0,1.0,2948,602
72,1,2021-06-17,38,6,19.0,12.0,1.0,1389,347
72,2,2021-06-17,36,1,13.0,22.0,0.0,1559,255
73,0,2021-06-17,61,6,41.0,13.0,1.0,2866,698
73,1,2021-06-17,39,4,24.0,10.0,1.0,1428,402
73,2,2021-06-17,21,2,16.0,3.0,0.0,1423,294
74,0,2021-06-17,85,11,36.0,38.0,0.0,4923,1023
74,1,2021-06-17,38,8,15.0,15.0,0.0,2567,608
74,2,2021-06-17,46,3,21.0,22.0,0.0,2332,412
75,0,2021-06-17,495,149,225.0,118.0,3.0,20448,4520
75,1,2021-06-17,282,104,122.0,55.0,1.0,10989,2789
75,2,2021-06-17,207,44,100.0,61.0,2.0,9322,1714
76,0,2021-06-17,392,50,185.0,157.0,0.0,6433,1529
76,1,2021-06-17,192,29,86.0,77.0,0.0,3113,845
76,2,2021-06-17,194,20,97.0,77.0,0.0,3278,675
77,0,2021-06-17,203,64,54.0,83.0,2.0,9043,2027
77,1,2021-06-17,113,37,27.0,48.0,1.0,4684,1156
77,2,2021-06-17,90,27,27.0,35.0,1.0,4302,860
78,0,2021-06-17,203,45,66.0,86.0,6.0,8413,1830
78,1,2021-06-17,100,30,35.0,31.0,4.0,4277,1083
78,2,2021-06-17,103,15,31.0,55.0,2.0,4107,745
79,0,2021-06-17,12,3,9.0,0.0,0.0,1126,256
79,1,2021-06-17,6,2,4.0,0.0,0.0,523,145
79,2,2021-06-17,6,1,5.0,0.0,0.0,595,110
80,0,2021-06-17,199,27,99.0,71.0,2.0,3118,933
80,1,2021-06-17,85,17,42.0,24.0,2.0,1544,527
80,2,2021-06-17,112,10,55.0,47.0,0.0,1499,390
81,0,2021-06-17,33,5,9.0,19.0,0.0,1401,378
81,1,2021-06-17,13,3,5.0,5.0,0.0,705,226
81,2,2021-06-17,20,2,4.0,14.0,0.0,691,151
82,0,2021-06-17,20,7,5.0,8.0,0.0,897,220
82,1,2021-06-17,11,4,5.0,2.0,0.0,470,113
82,2,2021-06-17,9,3,0.0,6.0,0.0,413,99
83,0,2021-06-17,153,25,41.0,86.0,1.0,6078,1477
83,1,2021-06-17,76,19,20.0,36.0,1.0,3065,868
83,2,2021-06-17,76,6,21.0,49.0,0.0,2935,595
84,0,2021-06-17,98,10,30.0,55.0,3.0,4030,896
84,1,2021-06-17,44,6,13.0,24.0,1.0,1971,524
84,2,2021-06-17,53,4,17.0,30.0,2.0,2012,358
85,0,2021-06-17,36,9,15.0,12.0,0.0,1626,289
85,1,2021-06-17,19,6,8.0,5.0,0.0,824,181
85,2,2021-06-17,17,3,7.0,7.0,0.0,802,108
86,0,2021-06-17,14,0,5.0,9.0,0.0,1339,268
86,1,2021-06-17,6,0,2.0,4.0,0.0,700,146
86,2,2021-06-17,8,0,3.0,5.0,0.0,627,119
87,0,2021-06-17,48,8,21.0,19.0,0.0,1212,327
87,1,2021-06-17,24,6,8.0,10.0,0.0,576,188
87,2,2021-06-17,24,2,13.0,9.0,0.0,631,138
88,0,2021-06-17,74,8,14.0,52.0,0.0,2866,855
88,1,2021-06-17,36,6,10.0,20.0,0.0,1366,470
88,2,2021-06-17,38,2,4.0,32.0,0.0,1489,383
89,0,2021-06-17,101,9,25.0,67.0,0.0,2243,579
89,1,2021-06-17,43,6,10.0,27.0,0.0,1104,325
89,2,2021-06-17,55,3,14.0,38.0,0.0,1117,249
90,0,2021-06-17,17,3,11.0,3.0,0.0,2181,599
90,1,2021-06-17,6,3,2.0,1.0,0.0,1079,352
90,2,2021-06-17,11,0,9.0,2.0,0.0,1102,247
91,0,2021-06-17,283,65,53.0,155.0,10.0,9592,1880
91,1,2021-06-17,135,37,24.0,65.0,9.0,4721,1023
91,2,2021-06-17,145,28,29.0,87.0,1.0,4573,816
92,0,2021-06-17,456,75,111.0,250.0,20.0,14688,2714
92,1,2021-06-17,216,50,61.0,100.0,5.0,7714,1594
92,2,2021-06-17,233,24,50.0,148.0,11.0,6867,1107
93,0,2021-06-17,469,66,164.0,218.0,21.0,13441,2466
93,1,2021-06-17,234,39,78.0,108.0,9.0,7140,1464
93,2,2021-06-17,228,26,81.0,109.0,12.0,6151,977
94,0,2021-06-17,215,38,97.0,72.0,8.0,13889,2974
94,1,2021-06-17,101,23,45.0,29.0,4.0,7042,1689
94,2,2021-06-17,109,15,48.0,42.0,4.0,6731,1260
95,0,2021-06-17,284,30,80.0,166.0,8.0,9287,2026
95,1,2021-06-17,134,18,48.0,63.0,5.0,4893,1211
95,2,2021-06-17,147,12,31.0,101.0,3.0,4316,804
971,0,2021-06-17,100,23,37.0,40.0,0.0,1465,302
971,1,2021-06-17,57,14,22.0,21.0,0.0,796,172
971,2,2021-06-17,40,9,14.0,17.0,0.0,660,128
972,0,2021-06-17,25,6,13.0,6.0,0.0,808,98
972,1,2021-06-17,11,0,7.0,4.0,0.0,414,54
972,2,2021-06-17,14,6,6.0,2.0,0.0,390,44
973,0,2021-06-17,115,30,81.0,3.0,1.0,2848,132
973,1,2021-06-17,55,12,39.0,3.0,1.0,1158,86
973,2,2021-06-17,60,18,42.0,0.0,0.0,1682,46
974,0,2021-06-17,153,31,85.0,37.0,0.0,1908,228
974,1,2021-06-17,85,21,48.0,16.0,0.0,981,130
974,2,2021-06-17,66,10,37.0,19.0,0.0,921,98
976,0,2021-06-17,5,2,3.0,0.0,0.0,1271,130
976,1,2021-06-17,2,2,0.0,0.0,0.0,577,76
976,2,2021-06-17,3,0,3.0,0.0,0.0,673,53
978,0,2021-06-17,0,0,0.0,0.0,0.0,0,0
978,1,2021-06-17,0,0,0.0,0.0,0.0,0,0
01,0,2021-06-18,93,9,40.0,44.0,0.0,2855,620
01,1,2021-06-18,50,5,24.0,21.0,0.0,1418,364
01,2,2021-06-18,43,4,16.0,23.0,0.0,1413,253
02,0,2021-06-18,88,17,32.0,37.0,2.0,4274,1110
02,1,2021-06-18,49,11,14.0,24.0,0.0,2060,612
02,2,2021-06-18,38,6,18.0,13.0,1.0,2193,490
03,0,2021-06-18,17,2,13.0,2.0,0.0,2127,586
03,1,2021-06-18,8,1,7.0,0.0,0.0,986,334
03,2,2021-06-18,9,1,6.0,2.0,0.0,1119,242
04,0,2021-06-18,84,2,24.0,58.0,0.0,1129,251
04,1,2021-06-18,37,2,11.0,24.0,0.0,544,151
04,2,2021-06-18,47,0,13.0,34.0,0.0,554,93
05,0,2021-06-18,11,3,4.0,3.0,1.0,1254,253
05,1,2021-06-18,3,2,1.0,0.0,0.0,627,155
05,2,2021-06-18,8,1,3.0,3.0,1.0,618,96
06,0,2021-06-18,169,18,54.0,94.0,3.0,6538,1528
06,1,2021-06-18,76,12,26.0,37.0,1.0,3278,886
06,2,2021-06-18,93,6,28.0,57.0,2.0,3171,626
07,0,2021-06-18,33,1,28.0,4.0,0.0,2037,498
07,1,2021-06-18,28,1,23.0,4.0,0.0,931,294
07,2,2021-06-18,5,0,5.0,0.0,0.0,1070,201
08,0,2021-06-18,14,3,3.0,6.0,2.0,1183,374
08,1,2021-06-18,10,2,3.0,4.0,1.0,603,219
08,2,2021-06-18,4,1,0.0,2.0,1.0,569,154
09,0,2021-06-18,21,5,10.0,6.0,0.0,416,80
09,1,2021-06-18,11,4,4.0,3.0,0.0,195,48
09,2,2021-06-18,10,1,6.0,3.0,0.0,218,32
10,0,2021-06-18,32,6,13.0,13.0,0.0,1948,438
10,1,2021-06-18,22,4,9.0,9.0,0.0,1007,264
10,2,2021-06-18,10,2,4.0,4.0,0.0,930,171
11,0,2021-06-18,45,4,22.0,18.0,1.0,1212,367
11,1,2021-06-18,18,4,7.0,7.0,0.0,615,210
11,2,2021-06-18,25,0,15.0,9.0,1.0,586,146
12,0,2021-06-18,46,3,12.0,31.0,0.0,1017,231
12,1,2021-06-18,22,1,5.0,16.0,0.0,517,131
12,2,2021-06-18,24,2,7.0,15.0,0.0,484,98
13,0,2021-06-18,532,102,112.0,309.0,9.0,21214,3607
13,1,2021-06-18,288,71,53.0,160.0,4.0,10906,2121
13,2,2021-06-18,239,31,58.0,146.0,4.0,10175,1460
14,0,2021-06-18,90,12,48.0,29.0,1.0,2626,599
14,1,2021-06-18,48,10,21.0,17.0,0.0,1265,334
14,2,2021-06-18,41,2,27.0,12.0,0.0,1346,261
15,0,2021-06-18,14,1,11.0,2.0,0.0,577,134
15,1,2021-06-18,8,1,6.0,1.0,0.0,280,76
15,2,2021-06-18,5,0,4.0,1.0,0.0,294,55
16,0,2021-06-18,18,2,4.0,12.0,0.0,649,159
16,1,2021-06-18,9,1,3.0,5.0,0.0,342,97
16,2,2021-06-18,9,1,1.0,7.0,0.0,299,62
17,0,2021-06-18,46,5,21.0,20.0,0.0,1166,326
17,1,2021-06-18,30,4,15.0,11.0,0.0,617,204
17,2,2021-06-18,16,1,6.0,9.0,0.0,546,122
18,0,2021-06-18,26,0,12.0,14.0,0.0,1561,511
18,1,2021-06-18,15,0,6.0,9.0,0.0,720,273
18,2,2021-06-18,11,0,6.0,5.0,0.0,837,237
19,0,2021-06-18,5,1,4.0,0.0,0.0,919,218
19,1,2021-06-18,3,1,2.0,0.0,0.0,448,125
19,2,2021-06-18,2,0,2.0,0.0,0.0,464,92
21,0,2021-06-18,120,10,62.0,48.0,0.0,3756,936
21,1,2021-06-18,57,6,27.0,24.0,0.0,1900,544
21,2,2021-06-18,63,4,35.0,24.0,0.0,1829,385
22,0,2021-06-18,27,5,9.0,9.0,4.0,1245,246
22,1,2021-06-18,13,3,3.0,5.0,2.0,587,140
22,2,2021-06-18,13,2,6.0,3.0,2.0,654,105
23,0,2021-06-18,25,9,10.0,6.0,0.0,583,97
23,1,2021-06-18,13,3,7.0,3.0,0.0,293,55
23,2,2021-06-18,12,6,3.0,3.0,0.0,288,41
24,0,2021-06-18,92,4,26.0,62.0,0.0,854,220
24,1,2021-06-18,47,2,15.0,30.0,0.0,409,124
24,2,2021-06-18,45,2,11.0,32.0,0.0,445,96
25,0,2021-06-18,43,14,16.0,13.0,0.0,2405,518
25,1,2021-06-18,18,6,7.0,5.0,0.0,1252,308
25,2,2021-06-18,25,8,9.0,8.0,0.0,1148,209
26,0,2021-06-18,60,12,25.0,23.0,0.0,2917,771
26,1,2021-06-18,36,10,12.0,14.0,0.0,1476,433
26,2,2021-06-18,23,2,12.0,9.0,0.0,1400,321
27,0,2021-06-18,113,8,22.0,83.0,0.0,1925,491
27,1,2021-06-18,43,3,10.0,30.0,0.0,948,275
27,2,2021-06-18,70,5,12.0,53.0,0.0,959,210
28,0,2021-06-18,49,16,17.0,16.0,0.0,2848,513
28,1,2021-06-18,30,11,10.0,9.0,0.0,1444,278
28,2,2021-06-18,19,5,7.0,7.0,0.0,1384,233
29,0,2021-06-18,60,6,27.0,25.0,2.0,1111,262
29,1,2021-06-18,37,5,17.0,13.0,2.0,567,169
29,2,2021-06-18,22,1,10.0,11.0,0.0,534,91
2A,0,2021-06-18,26,3,4.0,15.0,4.0,498,117
2A,1,2021-06-18,18,3,4.0,8.0,3.0,245,64
2A,2,2021-06-18,8,0,0.0,7.0,1.0,252,53
2B,0,2021-06-18,5,0,1.0,3.0,1.0,451,88
2B,1,2021-06-18,5,0,1.0,3.0,1.0,248,56
2B,2,2021-06-18,0,0,0.0,0.0,0.0,201,32
30,0,2021-06-18,95,14,24.0,57.0,0.0,2961,647
30,1,2021-06-18,42,10,9.0,23.0,0.0,1539,376
30,2,2021-06-18,53,4,15.0,34.0,0.0,1405,271
31,0,2021-06-18,134,24,48.0,57.0,5.0,5242,808
31,1,2021-06-18,71,19,24.0,27.0,1.0,2746,494
31,2,2021-06-18,61,5,23.0,29.0,4.0,2465,309
