dep,sexe,jour,hosp,rea,HospConv,SSR_USLD,autres,rad,dc
04,1,2023-02-03,26,0,6.0,20.0,0.0,1292,225
04,2,2023-02-03,29,0,7.0,22.0,0.0,1316,159
05,0,2023-02-03,40,3,17.0,20.0,0.0,3057,410
05,1,2023-02-03,18,1,8.0,9.0,0.0,1512,230
05,2,2023-02-03,21,2,8.0,11.0,0.0,1519,177
06,0,2023-02-03,296,19,155.0,106.0,16.0,13974,2640
06,1,2023-02-03,120,10,64.0,39.0,7.0,6957,1525
06,2,2023-02-03,167,7,88.0,63.0,9.0,6776,1073
07,0,2023-02-03,17,0,16.0,1.0,0.0,4300,674
07,1,2023-02-03,8,0,7.0,1.0,0.0,2045,394
07,2,2023-02-03,9,0,9.0,0.0,0.0,2207,276
08,0,2023-02-03,202,5,109.0,85.0,3.0,2494,553
08,1,2023-02-03,90,3,47.0,37.0,3.0,1191,310
08,2,2023-02-03,111,2,61.0,48.0,0.0,1285,240
09,0,2023-02-03,9,0,7.0,2.0,0.0,1473,254
09,1,2023-02-03,6,0,4.0,2.0,0.0,729,134
09,2,2023-02-03,3,0,3.0,0.0,0.0,736,120
10,0,2023-02-03,25,2,15.0,4.0,4.0,3600,626
10,1,2023-02-03,17,2,11.0,3.0,1.0,1787,367
10,2,2023-02-03,8,0,4.0,1.0,3.0,1790,256
11,0,2023-02-03,70,0,41.0,29.0,0.0,3626,677
11,1,2023-02-03,31,0,18.0,13.0,0.0,1775,395
11,2,2023-02-03,38,0,22.0,16.0,0.0,1802,265
12,0,2023-02-03,98,0,53.0,45.0,0.0,2793,441
12,1,2023-02-03,49,0,28.0,21.0,0.0,1372,265
12,2,2023-02-03,47,0,23.0,24.0,0.0,1388,171
13,0,2023-02-03,427,28,155.0,241.0,3.0,47438,6186
13,1,2023-02-03,191,18,71.0,102.0,0.0,23432,3589
13,2,2023-02-03,224,10,81.0,130.0,3.0,23583,2550
14,0,2023-02-03,67,4,53.0,9.0,1.0,7267,1006
14,1,2023-02-03,25,2,20.0,2.0,1.0,3405,558
14,2,2023-02-03,35,2,26.0,7.0,0.0,3683,433
15,0,2023-02-03,23,2,7.0,14.0,0.0,1780,256
15,1,2023-02-03,10,1,3.0,6.0,0.0,906,140
15,2,2023-02-03,12,1,4.0,7.0,0.0,865,112
16,0,2023-02-03,36,2,28.0,6.0,0.0,2435,370
16,1,2023-02-03,12,0,12.0,0.0,0.0,1238,217
16,2,2023-02-03,23,2,15.0,6.0,0.0,1168,150
17,0,2023-02-03,90,3,46.0,38.0,3.0,5406,855
17,1,2023-02-03,45,1,27.0,15.0,2.0,2661,531
17,2,2023-02-03,44,2,19.0,23.0,0.0,2722,321
18,0,2023-02-03,101,0,57.0,44.0,0.0,3893,783
18,1,2023-02-03,41,0,24.0,17.0,0.0,1850,441
18,2,2023-02-03,60,0,33.0,27.0,0.0,2025,341
19,0,2023-02-03,15,2,9.0,4.0,0.0,3458,425
19,1,2023-02-03,6,1,3.0,2.0,0.0,1706,236
19,2,2023-02-03,8,1,5.0,2.0,0.0,1728,185
21,0,2023-02-03,64,2,18.0,44.0,0.0,8126,1383
21,1,2023-02-03,32,1,10.0,21.0,0.0,3936,797
21,2,2023-02-03,32,1,8.0,23.0,0.0,4142,576
22,0,2023-02-03,36,3,28.0,4.0,1.0,5445,549
22,1,2023-02-03,16,3,11.0,2.0,0.0,2553,293
22,2,2023-02-03,20,0,17.0,2.0,1.0,2871,253
23,0,2023-02-03,28,3,18.0,7.0,0.0,1233,186
23,1,2023-02-03,23,3,16.0,4.0,0.0,649,117
23,2,2023-02-03,5,0,2.0,3.0,0.0,581,68
24,0,2023-02-03,99,0,63.0,33.0,3.0,3708,558
24,1,2023-02-03,50,0,35.0,13.0,2.0,1818,316
24,2,2023-02-03,49,0,28.0,20.0,1.0,1857,239
25,0,2023-02-03,28,9,18.0,0.0,1.0,5337,777
25,1,2023-02-03,13,5,7.0,0.0,1.0,2646,459
25,2,2023-02-03,15,4,11.0,0.0,0.0,2679,317
26,0,2023-02-03,45,6,29.0,9.0,1.0,6464,1250
26,1,2023-02-03,27,4,18.0,5.0,0.0,3221,742
26,2,2023-02-03,17,2,10.0,4.0,1.0,3183,491
27,0,2023-02-03,159,7,89.0,63.0,0.0,4225,781
27,1,2023-02-03,75,2,45.0,28.0,0.0,2010,440
27,2,2023-02-03,84,5,44.0,35.0,0.0,2181,334
28,0,2023-02-03,53,2,29.0,22.0,0.0,6471,819
28,1,2023-02-03,21,1,12.0,8.0,0.0,3189,443
28,2,2023-02-03,32,1,17.0,14.0,0.0,3224,373
29,0,2023-02-03,158,8,79.0,67.0,4.0,7692,807
29,1,2023-02-03,58,4,29.0,23.0,2.0,3798,471
29,2,2023-02-03,98,4,49.0,43.0,2.0,3783,327
2A,0,2023-02-03,67,0,31.0,34.0,2.0,1905,254
2A,1,2023-02-03,30,0,17.0,11.0,2.0,943,145
2A,2,2023-02-03,37,0,14.0,23.0,0.0,956,109
2B,0,2023-02-03,29,1,14.0,13.0,1.0,1778,265
2B,1,2023-02-03,14,1,6.0,7.0,0.0,950,152
2B,2,2023-02-03,14,0,7.0,6.0,1.0,823,112
30,0,2023-02-03,164,18,98.0,41.0,7.0,7092,1210
30,1,2023-02-03,90,13,57.0,18.0,2.0,3565,684
30,2,2023-02-03,74,5,41.0,23.0,5.0,3494,521
31,0,2023-02-03,160,12,61.0,87.0,0.0,14107,1537
31,1,2023-02-03,79,7,26.0,46.0,0.0,7176,913
31,2,2023-02-03,79,5,35.0,39.0,0.0,6830,616
32,0,2023-02-03,45,0,35.0,10.0,0.0,1752,260
32,1,2023-02-03,25,0,20.0,5.0,0.0,860,143
32,2,2023-02-03,20,0,15.0,5.0,0.0,883,115
33,0,2023-02-03,434,54,315.0,57.0,8.0,14563,2001
33,1,2023-02-03,236,38,163.0,32.0,3.0,7338,1133
33,2,2023-02-03,192,15,147.0,25.0,5.0,7134,858
34,0,2023-02-03,165,15,114.0,35.0,1.0,12826,1924
34,1,2023-02-03,77,10,49.0,17.0,1.0,6451,1149
34,2,2023-02-03,86,5,64.0,17.0,0.0,6320,767
35,0,2023-02-03,123,7,92.0,23.0,1.0,10920,1360
35,1,2023-02-03,59,6,42.0,11.0,0.0,5359,773
35,2,2023-02-03,64,1,50.0,12.0,1.0,5504,581
36,0,2023-02-03,46,1,22.0,23.0,0.0,2676,424
36,1,2023-02-03,18,0,7.0,11.0,0.0,1313,233
36,2,2023-02-03,28,1,15.0,12.0,0.0,1325,187
37,0,2023-02-03,83,3,46.0,34.0,0.0,4890,779
37,1,2023-02-03,40,3,18.0,19.0,0.0,2495,479
37,2,2023-02-03,42,0,28.0,14.0,0.0,2369,297
38,0,2023-02-03,319,15,167.0,122.0,15.0,16315,2678
38,1,2023-02-03,157,11,86.0,57.0,3.0,7939,1571
38,2,2023-02-03,161,4,81.0,64.0,12.0,8294,1095
39,0,2023-02-03,110,5,83.0,20.0,2.0,4129,686
39,1,2023-02-03,48,2,36.0,10.0,0.0,1895,368
39,2,2023-02-03,62,3,47.0,10.0,2.0,2211,315
40,0,2023-02-03,57,1,45.0,11.0,0.0,2877,458
40,1,2023-02-03,24,0,19.0,5.0,0.0,1457,243
40,2,2023-02-03,33,1,26.0,6.0,0.0,1415,212
41,0,2023-02-03,61,2,30.0,25.0,4.0,4035,608
41,1,2023-02-03,29,1,15.0,12.0,1.0,1953,350
41,2,2023-02-03,31,1,15.0,12.0,3.0,2064,256
42,0,2023-02-03,81,7,55.0,19.0,0.0,11366,1957
42,1,2023-02-03,34,2,24.0,8.0,0.0,5570,1143
42,2,2023-02-03,46,5,30.0,11.0,0.0,5721,801
43,0,2023-02-03,16,0,12.0,4.0,0.0,3374,435
43,1,2023-02-03,5,0,4.0,1.0,0.0,1613,249
43,2,2023-02-03,11,0,8.0,3.0,0.0,1734,182
44,0,2023-02-03,42,6,31.0,5.0,0.0,10713,1459
44,1,2023-02-03,28,5,19.0,4.0,0.0,5258,819
44,2,2023-02-03,14,1,12.0,1.0,0.0,5422,638
45,0,2023-02-03,254,16,108.0,115.0,15.0,6667,1059
45,1,2023-02-03,109,11,41.0,48.0,9.0,3270,632
45,2,2023-02-03,143,5,67.0,66.0,5.0,3365,420
46,0,2023-02-03,11,0,8.0,3.0,0.0,1463,188
46,1,2023-02-03,9,0,6.0,3.0,0.0,733,116
46,2,2023-02-03,2,0,2.0,0.0,0.0,717,71
47,0,2023-02-03,17,2,13.0,2.0,0.0,2711,466
47,1,2023-02-03,11,2,8.0,1.0,0.0,1377,277
47,2,2023-02-03,6,0,5.0,1.0,0.0,1273,184
48,0,2023-02-03,3,0,3.0,0.0,0.0,774,164
48,1,2023-02-03,2,0,2.0,0.0,0.0,414,90
48,2,2023-02-03,1,0,1.0,0.0,0.0,352,73
49,0,2023-02-03,71,3,43.0,25.0,0.0,9149,1227
49,1,2023-02-03,31,1,21.0,9.0,0.0,4402,754
49,2,2023-02-03,39,2,21.0,16.0,0.0,4695,468
50,0,2023-02-03,175,0,50.0,125.0,0.0,4847,723
50,1,2023-02-03,91,0,31.0,60.0,0.0,2261,404
50,2,2023-02-03,83,0,19.0,64.0,0.0,2516,310
51,0,2023-02-03,71,5,48.0,18.0,0.0,8146,1358
51,1,2023-02-03,33,4,26.0,3.0,0.0,3963,769
51,2,2023-02-03,34,1,22.0,11.0,0.0,4066,573
52,0,2023-02-03,73,3,44.0,26.0,0.0,2886,537
52,1,2023-02-03,32,2,25.0,5.0,0.0,1348,281
52,2,2023-02-03,40,1,18.0,21.0,0.0,1506,251
53,0,2023-02-03,16,0,16.0,0.0,0.0,3014,427
53,1,2023-02-03,9,0,9.0,0.0,0.0,1460,242
53,2,2023-02-03,7,0,7.0,0.0,0.0,1546,185
54,0,2023-02-03,144,8,73.0,55.0,8.0,9405,1721
54,1,2023-02-03,61,4,35.0,18.0,4.0,4555,979
54,2,2023-02-03,83,4,38.0,37.0,4.0,4789,728
55,0,2023-02-03,68,7,54.0,7.0,0.0,2333,494
55,1,2023-02-03,26,6,18.0,2.0,0.0,1151,283
55,2,2023-02-03,40,0,35.0,5.0,0.0,1170,210
56,0,2023-02-03,85,1,63.0,19.0,2.0,6531,859
56,1,2023-02-03,48,1,35.0,11.0,1.0,3145,484
56,2,2023-02-03,37,0,28.0,8.0,1.0,3334,368
57,0,2023-02-03,206,9,131.0,55.0,11.0,13969,3301
57,1,2023-02-03,100,7,62.0,24.0,7.0,6861,1833
57,2,2023-02-03,88,2,53.0,29.0,4.0,6988,1442
58,0,2023-02-03,26,0,20.0,6.0,0.0,2749,483
58,1,2023-02-03,8,0,7.0,1.0,0.0,1321,262
58,2,2023-02-03,18,0,13.0,5.0,0.0,1395,216
59,0,2023-02-03,659,35,368.0,228.0,28.0,38164,5950
59,1,2023-02-03,282,18,166.0,83.0,15.0,18342,3261
59,2,2023-02-03,371,17,199.0,143.0,12.0,19464,2648
60,0,2023-02-03,197,2,75.0,120.0,0.0,9823,2042
60,1,2023-02-03,86,0,33.0,53.0,0.0,4713,1103
60,2,2023-02-03,110,2,42.0,66.0,0.0,5037,921
61,0,2023-02-03,105,2,39.0,64.0,0.0,4311,608
61,1,2023-02-03,43,1,16.0,26.0,0.0,2001,344
61,2,2023-02-03,62,1,23.0,38.0,0.0,2263,259
62,0,2023-02-03,202,11,82.0,98.0,11.0,15711,2706
62,1,2023-02-03,97,4,45.0,41.0,7.0,7334,1432
62,2,2023-02-03,100,7,36.0,53.0,4.0,8181,1248
63,0,2023-02-03,144,7,93.0,43.0,1.0,6759,1230
63,1,2023-02-03,68,6,41.0,21.0,0.0,3261,691
63,2,2023-02-03,75,1,51.0,22.0,1.0,3439,534
64,0,2023-02-03,186,9,81.0,92.0,4.0,6129,898
64,1,2023-02-03,90,5,33.0,51.0,1.0,3108,506
64,2,2023-02-03,93,4,47.0,39.0,3.0,2989,389
65,0,2023-02-03,48,0,31.0,17.0,0.0,3893,483
65,1,2023-02-03,22,0,13.0,9.0,0.0,1861,258
65,2,2023-02-03,26,0,18.0,8.0,0.0,2020,225
66,0,2023-02-03,87,3,28.0,48.0,8.0,5130,898
66,1,2023-02-03,47,2,17.0,22.0,6.0,2624,529
66,2,2023-02-03,40,1,11.0,26.0,2.0,2480,366
67,0,2023-02-03,207,19,83.0,94.0,11.0,14172,2461
67,1,2023-02-03,91,13,37.0,35.0,6.0,7098,1367
67,2,2023-02-03,113,6,45.0,58.0,4.0,7012,1080
68,0,2023-02-03,172,7,90.0,70.0,5.0,13956,2341
68,1,2023-02-03,71,6,40.0,24.0,1.0,6789,1340
68,2,2023-02-03,101,1,50.0,46.0,4.0,7119,996
69,0,2023-02-03,440,46,288.0,75.0,31.0,28004,4516
69,1,2023-02-03,201,31,136.0,26.0,8.0,13627,2629
69,2,2023-02-03,235,15,150.0,49.0,21.0,13970,1837
70,0,2023-02-03,15,1,8.0,6.0,0.0,2866,429
70,1,2023-02-03,4,1,1.0,2.0,0.0,1408,244
70,2,2023-02-03,11,0,7.0,4.0,0.0,1452,184
71,0,2023-02-03,83,4,48.0,25.0,6.0,9798,1554
71,1,2023-02-03,40,4,24.0,8.0,4.0,4549,857
71,2,2023-02-03,42,0,23.0,17.0,2.0,5168,688
72,0,2023-02-03,23,0,14.0,9.0,0.0,6682,910
72,1,2023-02-03,9,0,7.0,2.0,0.0,3219,520
72,2,2023-02-03,12,0,5.0,7.0,0.0,3451,388
73,0,2023-02-03,36,2,29.0,5.0,0.0,7239,1091
73,1,2023-02-03,13,0,10.0,3.0,0.0,3549,624
73,2,2023-02-03,22,2,18.0,2.0,0.0,3652,463
74,0,2023-02-03,121,8,69.0,41.0,3.0,10730,1584
74,1,2023-02-03,48,4,24.0,18.0,2.0,5385,930
74,2,2023-02-03,69,4,43.0,21.0,1.0,5263,637
75,0,2023-02-03,805,63,519.0,218.0,5.0,38245,6403
75,1,2023-02-03,352,35,243.0,71.0,3.0,19587,3931
75,2,2023-02-03,441,28,269.0,142.0,2.0,18348,2437
76,0,2023-02-03,283,8,134.0,112.0,29.0,15519,2381
76,1,2023-02-03,111,4,55.0,40.0,12.0,7361,1296
76,2,2023-02-03,167,3,79.0,71.0,14.0,8050,1073
77,0,2023-02-03,194,17,81.0,90.0,6.0,17313,3025
77,1,2023-02-03,77,10,33.0,31.0,3.0,8477,1702
77,2,2023-02-03,117,7,48.0,59.0,3.0,8739,1304
78,0,2023-02-03,434,37,236.0,136.0,25.0,15509,2666
78,1,2023-02-03,212,25,111.0,65.0,11.0,7510,1550
78,2,2023-02-03,220,12,125.0,70.0,13.0,7883,1109
79,0,2023-02-03,110,8,93.0,8.0,1.0,3250,441
79,1,2023-02-03,54,6,42.0,6.0,0.0,1500,251
79,2,2023-02-03,55,2,50.0,2.0,1.0,1723,187
80,0,2023-02-03,155,7,59.0,87.0,2.0,5511,1225
80,1,2023-02-03,76,4,32.0,40.0,0.0,2695,683
80,2,2023-02-03,77,3,27.0,46.0,1.0,2704,522
81,0,2023-02-03,27,5,12.0,9.0,1.0,3656,653
81,1,2023-02-03,15,3,5.0,7.0,0.0,1835,393
81,2,2023-02-03,12,2,7.0,2.0,1.0,1804,259
82,0,2023-02-03,41,5,14.0,22.0,0.0,2575,420
82,1,2023-02-03,24,4,8.0,12.0,0.0,1354,225
82,2,2023-02-03,17,1,6.0,10.0,0.0,1193,187
83,0,2023-02-03,252,7,127.0,101.0,17.0,15375,2826
83,1,2023-02-03,102,4,53.0,40.0,5.0,7538,1639
83,2,2023-02-03,146,3,72.0,60.0,11.0,7678,1167
84,0,2023-02-03,99,4,47.0,48.0,0.0,10478,1656
84,1,2023-02-03,52,2,26.0,24.0,0.0,5087,932
84,2,2023-02-03,47,2,21.0,24.0,0.0,5272,700
85,0,2023-02-03,17,5,6.0,5.0,1.0,4110,576
85,1,2023-02-03,8,1,5.0,2.0,0.0,2064,357
85,2,2023-02-03,9,4,1.0,3.0,1.0,1937,199
86,0,2023-02-03,67,5,35.0,27.0,0.0,4352,539
86,1,2023-02-03,40,3,20.0,17.0,0.0,2232,305
86,2,2023-02-03,27,2,15.0,10.0,0.0,2095,230
87,0,2023-02-03,16,1,13.0,2.0,0.0,2549,519
87,1,2023-02-03,5,1,4.0,0.0,0.0,1193,300
87,2,2023-02-03,11,0,9.0,2.0,0.0,1344,217
88,0,2023-02-03,63,4,40.0,19.0,0.0,6753,1202
88,1,2023-02-03,21,2,14.0,5.0,0.0,3105,652
88,2,2023-02-03,41,2,25.0,14.0,0.0,3605,544
89,0,2023-02-03,137,4,76.0,46.0,11.0,5377,1001
89,1,2023-02-03,68,3,38.0,22.0,5.0,2510,551
89,2,2023-02-03,69,1,38.0,24.0,6.0,2817,444
90,0,2023-02-03,38,1,28.0,9.0,0.0,4897,974
90,1,2023-02-03,18,0,15.0,3.0,0.0,2400,566
90,2,2023-02-03,20,1,13.0,6.0,0.0,2495,408
91,0,2023-02-03,293,18,107.0,148.0,20.0,17784,2726
91,1,2023-02-03,120,14,51.0,51.0,4.0,8365,1498
91,2,2023-02-03,169,4,52.0,97.0,16.0,8632,1153
92,0,2023-02-03,710,53,302.0,328.0,27.0,24648,3641
92,1,2023-02-03,315,35,149.0,124.0,7.0,12358,2078
92,2,2023-02-03,361,17,145.0,184.0,15.0,12048,1535
93,0,2023-02-03,864,49,335.0,449.0,31.0,20954,3204
93,1,2023-02-03,398,32,150.0,206.0,10.0,10631,1857
93,2,2023-02-03,437,15,173.0,237.0,12.0,10026,1306
94,0,2023-02-03,408,20,250.0,127.0,11.0,24175,4077
94,1,2023-02-03,169,7,114.0,45.0,3.0,11816,2277
94,2,2023-02-03,229,13,131.0,78.0,7.0,12040,1757
95,0,2023-02-03,307,4,165.0,128.0,10.0,16284,2821
95,1,2023-02-03,131,2,79.0,44.0,6.0,8109,1662
95,2,2023-02-03,173,2,85.0,82.0,4.0,8026,1139
971,0,2023-02-03,12,0,9.0,3.0,0.0,5350,1119
971,1,2023-02-03,2,0,2.0,0.0,0.0,2727,623
971,2,2023-02-03,10,0,7.0,3.0,0.0,2591,492
972,0,2023-02-03,33,1,26.0,6.0,0.0,4617,1097
972,1,2023-02-03,20,1,14.0,5.0,0.0,2244,608
972,2,2023-02-03,12,0,11.0,1.0,0.0,2335,481
973,0,2023-02-03,6,1,4.0,1.0,0.0,6304,409
973,1,2023-02-03,2,1,1.0,0.0,0.0,2412,239
973,2,2023-02-03,4,0,3.0,1.0,0.0,3861,168
974,0,2023-02-03,115,2,31.0,82.0,0.0,8682,964
974,1,2023-02-03,59,2,20.0,37.0,0.0,4071,536
974,2,2023-02-03,55,0,11.0,44.0,0.0,4555,422
976,0,2023-02-03,0,0,0.0,0.0,0.0,1762,163
976,1,2023-02-03,0,0,0.0,0.0,0.0,736,100
976,2,2023-02-03,0,0,0.0,0.0,0.0,1001,61
978,0,2023-02-03,0,0,0.0,0.0,0.0,0,0
978,1,2023-02-03,0,0,0.0,0.0,0.0,0,0
01,0,2023-02-04,68,1,36.0,31.0,0.0,4798,838
01,1,2023-02-04,30,0,17.0,13.0,0.0,2356,486
01,2,2023-02-04,37,1,19.0,17.0,0.0,2405,349
02,0,2023-02-04,138,8,66.0,60.0,4.0,8376,1621
02,1,2023-02-04,71,5,29.0,36.0,1.0,3977,874
02,2,2023-02-04,65,3,35.0,24.0,3.0,4358,736
03,0,2023-02-04,38,2,25.0,11.0,0.0,6051,937
03,1,2023-02-04,18,2,10.0,6.0,0.0,2876,540
03,2,2023-02-04,20,0,15.0,5.0,0.0,3105,385
04,0,2023-02-04,56,0,13.0,43.0,0.0,2642,392
04,1,2023-02-04,26,0,6.0,20.0,0.0,1290,225
04,2,2023-02-04,29,0,7.0,22.0,0.0,1315,159
05,0,2023-02-04,40,3,17.0,20.0,0.0,3050,410
05,1,2023-02-04,18,1,8.0,9.0,0.0,1507,230
05,2,2023-02-04,21,2,8.0,11.0,0.0,1517,177
06,0,2023-02-04,295,19,154.0,106.0,16.0,13917,2641
06,1,2023-02-04,120,10,64.0,39.0,7.0,6925,1525
06,2,2023-02-04,166,7,87.0,63.0,9.0,6754,1074
07,0,2023-02-04,17,0,16.0,1.0,0.0,4300,674
07,1,2023-02-04,8,0,7.0,1.0,0.0,2045,394
07,2,2023-02-04,9,0,9.0,0.0,0.0,2207,276
08,0,2023-02-04,202,5,109.0,85.0,3.0,2469,553
08,1,2023-02-04,90,3,47.0,37.0,3.0,1177,310
08,2,2023-02-04,111,2,61.0,48.0,0.0,1274,240
09,0,2023-02-04,10,0,8.0,2.0,0.0,1467,254
09,1,2023-02-04,7,0,5.0,2.0,0.0,727,134
09,2,2023-02-04,3,0,3.0,0.0,0.0,733,120
10,0,2023-02-04,23,1,13.0,5.0,4.0,3596,627
10,1,2023-02-04,15,1,9.0,4.0,1.0,1784,368
10,2,2023-02-04,8,0,4.0,1.0,3.0,1789,256
11,0,2023-02-04,69,0,40.0,29.0,0.0,3582,678
11,1,2023-02-04,31,0,18.0,13.0,0.0,1758,395
11,2,2023-02-04,37,0,21.0,16.0,0.0,1776,266
12,0,2023-02-04,98,0,53.0,45.0,0.0,2775,441
12,1,2023-02-04,49,0,28.0,21.0,0.0,1363,265
12,2,2023-02-04,47,0,23.0,24.0,0.0,1379,171
13,0,2023-02-04,434,28,160.0,243.0,3.0,47389,6187
13,1,2023-02-04,193,18,72.0,103.0,0.0,23411,3590
13,2,2023-02-04,229,10,85.0,131.0,3.0,23555,2550
14,0,2023-02-04,67,4,53.0,9.0,1.0,7246,1006
14,1,2023-02-04,25,2,20.0,2.0,1.0,3394,558
14,2,2023-02-04,35,2,26.0,7.0,0.0,3675,433
15,0,2023-02-04,23,2,7.0,14.0,0.0,1780,256
15,1,2023-02-04,10,1,3.0,6.0,0.0,906,140
15,2,2023-02-04,12,1,4.0,7.0,0.0,865,112
16,0,2023-02-04,35,1,28.0,6.0,0.0,2429,371
16,1,2023-02-04,11,0,11.0,0.0,0.0,1235,218
16,2,2023-02-04,23,1,16.0,6.0,0.0,1165,150
17,0,2023-02-04,87,3,44.0,37.0,3.0,5374,855
17,1,2023-02-04,44,1,26.0,15.0,2.0,2643,531
17,2,2023-02-04,42,2,18.0,22.0,0.0,2708,321
18,0,2023-02-04,102,0,59.0,43.0,0.0,3885,783
18,1,2023-02-04,41,0,25.0,16.0,0.0,1847,441
18,2,2023-02-04,61,0,34.0,27.0,0.0,2020,341
19,0,2023-02-04,14,2,10.0,2.0,0.0,3415,426
19,1,2023-02-04,8,1,6.0,1.0,0.0,1687,236
19,2,2023-02-04,5,1,3.0,1.0,0.0,1704,186
21,0,2023-02-04,63,2,17.0,44.0,0.0,8059,1383
21,1,2023-02-04,31,1,9.0,21.0,0.0,3899,797
21,2,2023-02-04,32,1,8.0,23.0,0.0,4112,576
22,0,2023-02-04,36,3,28.0,4.0,1.0,5431,549
22,1,2023-02-04,16,3,11.0,2.0,0.0,2546,293
22,2,2023-02-04,20,0,17.0,2.0,1.0,2864,253
23,0,2023-02-04,28,3,18.0,7.0,0.0,1232,186
23,1,2023-02-04,23,3,16.0,4.0,0.0,648,117
23,2,2023-02-04,5,0,2.0,3.0,0.0,581,68
24,0,2023-02-04,100,0,64.0,33.0,3.0,3691,558
24,1,2023-02-04,51,0,36.0,13.0,2.0,1807,316
24,2,2023-02-04,49,0,28.0,20.0,1.0,1851,239
25,0,2023-02-04,28,9,18.0,0.0,1.0,5320,777
25,1,2023-02-04,13,5,7.0,0.0,1.0,2637,459
25,2,2023-02-04,15,4,11.0,0.0,0.0,2671,317
26,0,2023-02-04,44,6,28.0,9.0,1.0,6460,1249
26,1,2023-02-04,25,4,16.0,5.0,0.0,3219,741
26,2,2023-02-04,18,2,11.0,4.0,1.0,3181,491
27,0,2023-02-04,159,7,89.0,63.0,0.0,4218,781
27,1,2023-02-04,75,2,45.0,28.0,0.0,2008,440
27,2,2023-02-04,84,5,44.0,35.0,0.0,2176,334
28,0,2023-02-04,56,2,32.0,22.0,0.0,6469,819
28,1,2023-02-04,21,1,12.0,8.0,0.0,3189,443
28,2,2023-02-04,35,1,20.0,14.0,0.0,3222,373
29,0,2023-02-04,158,8,79.0,67.0,4.0,7661,807
29,1,2023-02-04,58,4,29.0,23.0,2.0,3783,471
29,2,2023-02-04,98,4,49.0,43.0,2.0,3768,327
2A,0,2023-02-04,67,0,31.0,34.0,2.0,1899,254
2A,1,2023-02-04,30,0,17.0,11.0,2.0,941,145
2A,2,2023-02-04,37,0,14.0,23.0,0.0,952,109
2B,0,2023-02-04,29,1,14.0,13.0,1.0,1774,265
2B,1,2023-02-04,14,1,6.0,7.0,0.0,948,152
2B,2,2023-02-04,14,0,7.0,6.0,1.0,821,112
30,0,2023-02-04,164,18,98.0,41.0,7.0,7032,1210
30,1,2023-02-04,90,13,57.0,18.0,2.0,3542,684
30,2,2023-02-04,74,5,41.0,23.0,5.0,3459,521
31,0,2023-02-04,160,12,61.0,87.0,0.0,13948,1537
31,1,2023-02-04,79,7,26.0,46.0,0.0,7101,913
31,2,2023-02-04,79,5,35.0,39.0,0.0,6747,616
32,0,2023-02-04,45,0,35.0,10.0,0.0,1740,260
32,1,2023-02-04,25,0,20.0,5.0,0.0,855,143
32,2,2023-02-04,20,0,15.0,5.0,0.0,876,115
33,0,2023-02-04,438,53,316.0,57.0,12.0,14522,2002
33,1,2023-02-04,241,38,164.0,32.0,7.0,7312,1134
33,2,2023-02-04,191,14,147.0,25.0,5.0,7119,858
34,0,2023-02-04,165,15,114.0,35.0,1.0,12723,1924
34,1,2023-02-04,77,10,49.0,17.0,1.0,6404,1149
34,2,2023-02-04,86,5,64.0,17.0,0.0,6265,767
35,0,2023-02-04,128,7,97.0,23.0,1.0,10827,1360
35,1,2023-02-04,61,6,44.0,11.0,0.0,5314,773
35,2,2023-02-04,67,1,53.0,12.0,1.0,5456,581
36,0,2023-02-04,46,1,22.0,23.0,0.0,2673,424
36,1,2023-02-04,18,0,7.0,11.0,0.0,1311,233
36,2,2023-02-04,28,1,15.0,12.0,0.0,1324,187
37,0,2023-02-04,83,3,46.0,34.0,0.0,4877,779
37,1,2023-02-04,40,3,18.0,19.0,0.0,2490,479
37,2,2023-02-04,42,0,28.0,14.0,0.0,2361,297
38,0,2023-02-04,306,13,157.0,121.0,15.0,16312,2680
38,1,2023-02-04,152,9,83.0,57.0,3.0,7938,1571
38,2,2023-02-04,153,4,74.0,63.0,12.0,8292,1097
39,0,2023-02-04,110,5,83.0,20.0,2.0,4115,686
39,1,2023-02-04,48,2,36.0,10.0,0.0,1888,368
39,2,2023-02-04,62,3,47.0,10.0,2.0,2205,315
40,0,2023-02-04,57,1,45.0,11.0,0.0,2866,458
40,1,2023-02-04,24,0,19.0,5.0,0.0,1449,243
40,2,2023-02-04,33,1,26.0,6.0,0.0,1412,212
41,0,2023-02-04,61,2,30.0,25.0,4.0,4027,608
41,1,2023-02-04,29,1,15.0,12.0,1.0,1951,350
41,2,2023-02-04,31,1,15.0,12.0,3.0,2058,256
42,0,2023-02-04,80,7,57.0,16.0,0.0,11363,1957
42,1,2023-02-04,32,2,25.0,5.0,0.0,5568,1143
42,2,2023-02-04,47,5,31.0,11.0,0.0,5720,801
43,0,2023-02-04,16,0,12.0,4.0,0.0,3374,435
43,1,2023-02-04,5,0,4.0,1.0,0.0,1613,249
43,2,2023-02-04,11,0,8.0,3.0,0.0,1734,182
44,0,2023-02-04,43,6,32.0,5.0,0.0,10699,1459
44,1,2023-02-04,29,5,20.0,4.0,0.0,5254,819
44,2,2023-02-04,14,1,12.0,1.0,0.0,5412,638
45,0,2023-02-04,254,16,108.0,115.0,15.0,6652,1059
45,1,2023-02-04,109,11,41.0,48.0,9.0,3264,632
45,2,2023-02-04,143,5,67.0,66.0,5.0,3356,420
